data,SE,casos,casos_est,nivel,tempmed,tempmin,tempmax,umidmed,umidmin,umidmax,p_rt1,mes,ano,semana,casos_lag1,casos_lag2,casos_lag4,media_movel_4
2018-01-07,201802,26,26.0,2,26.1857142857143,25.0,27.0,78.4127007142857,74.251504,85.1535165714286,0.05046604,1,2018,1,44.0,39.0,39.0,36.75
2018-01-14,201803,38,38.0,2,26.5187888571429,25.5714285714286,27.5714285714286,77.9043258571429,73.02031,83.878478,0.52013427,1,2018,2,26.0,44.0,38.0,36.75
2018-01-21,201804,39,39.0,2,26.2654762857143,25.2857142857143,27.2857142857143,79.373995,71.781216,85.932586,0.69709426,1,2018,3,38.0,26.0,39.0,36.75
2018-01-28,201805,55,55.0,2,26.8571428571429,26.2857142857143,27.2857142857143,76.4081607142857,72.9470502857143,79.4717625714286,0.9750102,1,2018,4,39.0,38.0,44.0,39.5
2018-02-04,201806,41,41.0,2,27.2011905714286,26.5714285714286,28.0,77.2419765714286,73.0785235714286,81.6717404285714,0.46131632,2,2018,5,55.0,39.0,26.0,43.25
2018-02-11,201807,63,63.0,2,25.8428571428571,24.8571428571429,26.8571428571429,81.7924557142857,76.1656645714286,86.6083482857143,0.9390869,2,2018,6,41.0,55.0,38.0,49.5
2018-02-18,201808,58,58.0,2,26.4350648571429,24.8571428571429,27.5714285714286,81.2729164285714,73.8233802857143,88.9507345714286,0.77073,2,2018,7,63.0,41.0,39.0,54.25
2018-02-25,201809,78,78.0,2,26.7667751428571,24.2857142857143,29.0,77.742245,67.2297777142857,89.4900442857143,0.9691633,2,2018,8,58.0,63.0,55.0,60.0
2018-03-04,201810,75,75.0,2,26.2207791428571,24.7142857142857,27.5714285714286,83.5782628571429,76.834179,91.9104285714286,0.8306752,3,2018,9,78.0,58.0,41.0,68.5
2018-03-11,201811,77,77.0,2,26.5108222857143,24.7142857142857,27.7142857142857,79.2477614285714,71.831614,88.1564458571429,0.68816787,3,2018,10,75.0,78.0,63.0,72.0
2018-03-18,201812,73,73.0,2,26.7889614285714,25.2857142857143,27.8571428571429,76.6150722857143,71.7601024285714,84.5916545714286,0.4415088,3,2018,11,77.0,75.0,58.0,75.75
2018-03-25,201813,86,86.0,2,24.2337662857143,23.5714285714286,25.2857142857143,89.9248305714286,83.60381,94.2084114285714,0.79286844,3,2018,12,73.0,77.0,78.0,77.75
2018-04-01,201814,129,129.0,2,26.0051945714286,24.8571428571429,27.1428571428571,86.1224564285714,79.6425782857143,92.0168502857143,0.9996841,4,2018,13,86.0,73.0,75.0,91.25
2018-04-08,201815,138,138.0,3,24.285714,23.2857142857143,25.8571428571429,90.0094961428571,79.5968652857143,95.86361,0.9976007,4,2018,14,129.0,86.0,77.0,106.5
2018-04-15,201816,148,148.0,3,24.2121211428571,23.1428571428571,25.8571428571429,91.2521665714286,83.862176,98.3342357142857,0.9676726,4,2018,15,138.0,129.0,73.0,125.25
2018-04-22,201817,141,141.0,3,25.7132502857143,23.4285714285714,28.2857142857143,85.2390037142857,72.1022108571429,95.05649,0.64871526,4,2018,16,148.0,138.0,86.0,139.0
2018-04-29,201818,143,143.0,2,26.0833331428571,23.8571428571429,28.2857142857143,82.9163368571429,71.555944,94.1607457142857,0.53241116,4,2018,17,141.0,148.0,129.0,142.5
2018-05-06,201819,181,181.0,1,25.684524,22.8571428571429,28.7142857142857,82.8489987142857,70.0786268571429,95.0154671428571,0.9787991,5,2018,18,143.0,141.0,138.0,153.25
2018-05-13,201820,127,127.0,1,26.4821431428571,24.0,28.5714285714286,80.1739587142857,69.3292974285714,91.8499737142857,0.0792392,5,2018,19,181.0,143.0,148.0,148.0
2018-05-20,201821,98,98.0,1,25.3939391428571,24.0,27.1428571428571,82.613035,73.7680438571429,89.6106048571429,0.0003569306,5,2018,20,127.0,181.0,141.0,137.25
2018-05-27,201822,109,109.0,2,24.4675328571429,23.1428571428571,26.1428571428571,82.9116997142857,74.8367637142857,90.3526128571429,0.065332994,5,2018,21,98.0,127.0,143.0,128.75
2018-06-03,201823,120,120.0,2,24.6623374285714,23.4285714285714,26.0,85.9874142857143,78.0326122857143,92.6106457142857,0.6745128,6,2018,22,109.0,98.0,181.0,113.5
2018-06-10,201824,113,113.0,2,25.3896105714286,24.7142857142857,26.4285714285714,75.858248,69.0842854285714,86.7197968571429,0.5793967,6,2018,23,120.0,109.0,127.0,110.0
2018-06-17,201825,87,87.0,1,23.7272725714286,22.8571428571429,24.7142857142857,81.9817958571429,74.9941451428571,88.1766014285714,0.036776066,6,2018,24,113.0,120.0,98.0,107.25
2018-06-24,201826,82,82.0,1,23.2467531428571,21.8571428571429,25.0,84.2969434285714,73.9050157142857,91.7205128571429,0.039883956,6,2018,25,87.0,113.0,109.0,100.5
2018-07-01,201827,109,109.0,1,23.4285711428571,22.2857142857143,24.7142857142857,86.5729108571429,80.6739608571429,92.6197214285714,0.84148526,7,2018,26,82.0,87.0,120.0,97.75
2018-07-08,201828,77,77.0,1,23.6645025714286,22.4285714285714,25.0,81.8760831428571,73.9764164285714,88.5925737142857,0.14022428,7,2018,27,109.0,82.0,113.0,88.75
2018-07-15,201829,101,101.0,1,24.2527057142857,21.7142857142857,27.0,75.8962748571429,63.5860587142857,88.74367,0.72682434,7,2018,28,77.0,109.0,87.0,92.25
2018-07-22,201830,96,96.0,1,24.6309522857143,22.4285714285714,27.1428571428571,76.492418,65.6439977142857,87.0395065714286,0.627843,7,2018,29,101.0,77.0,82.0,95.75
2018-07-29,201831,93,93.0,1,24.7380954285714,22.2857142857143,27.1428571428571,77.7056291428571,67.3455677142857,89.497,0.48724926,7,2018,30,96.0,101.0,109.0,91.75
2018-08-05,201832,70,70.0,1,25.2916665714286,22.4285714285714,27.8571428571429,77.162392,66.8151508571429,90.1370357142857,0.03156239,8,2018,31,93.0,96.0,77.0,90.0
2018-08-12,201833,72,72.0,1,25.2773811428571,24.1428571428571,26.4285714285714,78.2166498571429,71.4841407142857,84.2889245714286,0.1168357,8,2018,32,70.0,93.0,101.0,82.75
2018-08-19,201834,95,95.0,1,24.3647185714286,23.1428571428571,25.2857142857143,77.0797708571429,70.704935,85.0057601428571,0.8937884,8,2018,33,72.0,70.0,96.0,82.5
2018-08-26,201835,57,57.0,1,23.621212,21.8571428571429,25.1428571428571,79.2243788571429,70.7012085714286,88.6822564285714,0.039934248,8,2018,34,95.0,72.0,93.0,73.5
2018-09-02,201836,53,53.0,1,24.3452382857143,23.4285714285714,25.4285714285714,77.9278714285714,71.8704964285714,83.6233257142857,0.020100616,9,2018,35,57.0,95.0,70.0,69.25
2018-09-09,201837,87,87.0,1,24.0573591428571,22.7142857142857,25.1428571428571,78.5584821428571,72.5674021428571,87.3626351428571,0.9428008,9,2018,36,53.0,57.0,72.0,73.0
2018-09-16,201838,58,58.0,1,25.2445885714286,24.4285714285714,26.1428571428571,78.7979872857143,72.1845405714286,84.9666151428571,0.2755157,9,2018,37,87.0,53.0,95.0,63.75
2018-09-23,201839,57,57.0,1,25.1255414285714,24.4285714285714,26.0,79.7669821428571,74.5896277142857,84.2953642857143,0.1584376,9,2018,38,58.0,87.0,57.0,63.75
2018-09-30,201840,70,70.0,2,25.2272725,24.5,26.75,75.202175,67.733797,82.1566815,0.6705755,9,2018,39,57.0,58.0,53.0,68.0
2018-10-07,201841,48,48.0,2,25.2272725,24.5,26.75,75.202175,67.733797,82.1566815,0.10141799,10,2018,40,70.0,57.0,87.0,58.25
2018-10-14,201842,57,57.0,2,26.164773,24.5,27.5,73.755595,67.5633695,80.989322,0.3926713,10,2018,41,48.0,70.0,58.0,58.0
2018-10-21,201843,76,76.0,2,26.0308445714286,25.2857142857143,27.2857142857143,76.8309692857143,70.4414194285714,82.8287385714286,0.9478918,10,2018,42,57.0,48.0,57.0,62.75
2018-10-28,201844,50,50.0,2,26.2234848571429,25.1428571428571,27.5714285714286,77.7253094285714,72.3830081428572,83.6214942857143,0.18130945,10,2018,43,76.0,57.0,70.0,57.75
2018-11-04,201845,73,73.0,2,26.0630951428571,25.4285714285714,27.0,76.9057922857143,71.7043148571429,82.9502177142857,0.80373627,11,2018,44,50.0,76.0,48.0,64.0
2018-11-11,201846,51,51.0,2,26.5,26.0,27.4285714285714,75.2095147142857,69.8272057142857,79.3636188571429,0.1481708,11,2018,45,73.0,50.0,57.0,62.5
2018-11-18,201847,60,60.0,2,26.35,25.5714285714286,27.2857142857143,77.2064828571429,70.4981974285714,82.8995225714286,0.45775595,11,2018,46,51.0,73.0,76.0,58.5
2018-11-25,201848,60,60.0,2,26.2940477142857,25.7142857142857,27.0,80.051507,74.9758991428571,84.3813331428571,0.5435585,11,2018,47,60.0,51.0,50.0,61.0
2018-12-02,201849,71,71.0,2,26.6916665714286,25.7142857142857,27.4285714285714,79.7486807142857,76.2680511428571,85.7889234285714,0.8587938,12,2018,48,60.0,60.0,73.0,60.5
2018-12-09,201850,62,62.0,2,26.6916665714286,25.5428571428571,27.4285714285714,79.7486807142857,76.2680511428571,85.7889234285714,0.49762776,12,2018,49,71.0,60.0,51.0,63.25
2018-12-16,201851,36,36.0,2,26.6916665714286,25.3714285714286,27.4285714285714,79.7486807142857,76.2680511428571,85.7889234285714,0.002836161,12,2018,50,62.0,71.0,60.0,57.25
2018-12-23,201852,37,37.0,2,26.535,25.2,28.0,73.403039,67.5005358,80.6307428,0.022806782,12,2018,51,36.0,62.0,60.0,51.5
2018-12-30,201901,67,67.0,2,26.5857142857143,25.8571428571429,27.1428571428571,77.6700257142857,72.9170557142857,82.8451254285714,0.9763909,12,2018,52,37.0,36.0,71.0,50.5
2019-01-06,201902,45,45.0,2,25.5428571428571,24.5714285714286,26.4285714285714,83.0786921428571,77.5608402857143,88.1157694285714,0.46707392,1,2019,1,67.0,37.0,62.0,46.25
2019-01-13,201903,37,37.0,2,26.7023805714286,24.7142857142857,28.7142857142857,79.947725,72.8375208571428,91.139918,0.06909576,1,2019,2,45.0,67.0,36.0,46.5
2019-01-20,201904,48,48.0,2,27.5059522857143,25.4285714285714,29.7142857142857,74.8740151428571,64.4880311428571,86.7053082857143,0.5051338,1,2019,3,37.0,45.0,37.0,49.25
2019-01-27,201905,45,45.0,2,27.065476,25.0,29.2857142857143,77.1995358571429,66.0608997142857,88.9900882857143,0.56448805,1,2019,4,48.0,37.0,67.0,43.75
2019-02-03,201906,75,75.0,2,26.5027774285714,24.8571428571429,28.2857142857143,83.8910014285714,73.8868781428571,92.862418,0.9963446,2,2019,5,45.0,48.0,45.0,51.25
2019-02-10,201907,122,122.0,3,26.6857142857143,26.1428571428571,27.2857142857143,82.6125634285714,79.1074057142857,86.689206,0.99999964,2,2019,6,75.0,45.0,37.0,72.5
2019-02-17,201908,85,85.0,3,26.9610388571429,25.8571428571429,28.1428571428571,83.1495,76.993866,89.7863302857143,0.71749854,2,2019,7,122.0,75.0,48.0,81.75
2019-02-24,201909,96,96.0,2,26.8831168571429,25.7142857142857,28.0,82.478117,76.9175742857143,88.940686,0.5226341,2,2019,8,85.0,122.0,45.0,94.5
2019-03-03,201910,102,102.0,2,26.74026,25.4285714285714,27.8571428571429,82.3299657142857,74.9525921428571,89.025943,0.6542598,3,2019,9,96.0,85.0,75.0,101.25
2019-03-10,201911,134,134.0,2,27.2207791428571,25.8571428571429,28.1428571428571,80.1828117142857,74.424276,86.5687902857143,0.99165595,3,2019,10,102.0,96.0,122.0,104.25
2019-03-17,201912,115,115.0,2,26.2077925714286,24.8571428571429,28.0,87.6587541428571,80.3540258571429,92.6568392857143,0.6881166,3,2019,11,134.0,102.0,85.0,111.75
2019-03-24,201913,158,158.0,2,25.9610385714286,24.5714285714286,27.5714285714286,87.593888,79.095958,96.6805771428571,0.9887381,3,2019,12,115.0,134.0,96.0,127.25
2019-03-31,201914,166,166.0,3,25.7142857142857,24.5714285714286,26.8571428571429,89.2948135714286,82.403386,95.9105564285714,0.97772926,3,2019,13,158.0,115.0,102.0,143.25
2019-04-07,201915,216,216.0,3,26.2770562857143,24.8571428571429,27.7142857142857,87.0174862857143,78.6907864285714,93.6691214285714,0.9997102,4,2019,14,166.0,158.0,134.0,163.75
2019-04-14,201916,218,218.0,3,26.4155842857143,24.1428571428571,28.4285714285714,82.8070265714286,72.5556861428571,93.4863605714286,0.9845008,4,2019,15,216.0,166.0,115.0,189.5
2019-04-21,201917,230,230.0,3,26.1710575714286,24.4285714285714,28.4285714285714,84.4908494285714,73.2363978571428,93.5225408571429,0.9222694,4,2019,16,218.0,216.0,158.0,207.5
2019-04-28,201918,319,319.0,2,26.904762,24.8571428571429,28.5714285714286,80.3639785714286,71.5842187142857,91.1814444285714,0.99998635,4,2019,17,230.0,218.0,166.0,245.75
2019-05-05,201919,289,289.0,3,25.852814,24.1428571428571,27.4285714285714,84.3118454285714,77.4797208571429,92.7179858571429,0.95491743,5,2019,18,319.0,230.0,216.0,264.0
2019-05-12,201920,344,344.0,3,26.0259742857143,24.1428571428571,28.0,82.8237348571429,73.0038925714286,91.0762028571429,0.99159044,5,2019,19,289.0,319.0,218.0,295.5
2019-05-19,201921,363,363.0,3,26.0779217142857,24.7142857142857,27.4285714285714,84.0508798571429,77.1154108571429,91.309273,0.9819705,5,2019,20,344.0,289.0,230.0,328.75
2019-05-26,201922,340,340.0,4,25.2597402857143,23.8571428571429,27.0,85.0783658571429,75.4611968571429,93.3672785714286,0.6267191,5,2019,21,363.0,344.0,319.0,334.0
2019-06-02,201923,314,314.0,4,24.4935065714286,22.8571428571429,26.8571428571429,83.6673285714286,71.7279465714286,90.9483457142857,0.11842937,6,2019,22,340.0,363.0,289.0,340.25
2019-06-09,201924,279,279.0,4,25.8912337142857,23.8571428571429,27.4285714285714,79.4873425714286,69.9664578571429,93.4104957142857,0.01252999,6,2019,23,314.0,340.0,344.0,324.0
2019-06-16,201925,263,263.0,1,24.1168834285714,23.0,25.1428571428571,85.0640992857143,78.1384844285714,91.40738,0.023715016,6,2019,24,279.0,314.0,363.0,299.0
2019-06-23,201926,301,301.0,1,24.2337662857143,22.8571428571429,25.8571428571429,83.7098192857143,74.1642907142857,91.9575157142857,0.7156757,6,2019,25,263.0,279.0,340.0,289.25
2019-06-30,201927,327,327.0,1,24.2857142857143,23.0,25.8571428571429,86.7509865714286,76.1493298571429,94.1787142857143,0.9678167,6,2019,26,301.0,263.0,314.0,292.5
2019-07-07,201928,329,329.0,4,24.2857145714286,23.0,26.0,84.5604664285714,74.7388798571429,91.08853,0.8989613,7,2019,27,327.0,301.0,279.0,305.0
2019-07-14,201929,332,332.0,4,23.3766237142857,22.1428571428571,25.1428571428571,85.2407542857143,76.1799841428572,90.2212785714286,0.7314041,7,2019,28,329.0,327.0,263.0,322.25
2019-07-21,201930,247,247.0,4,22.6493508571429,21.7142857142857,24.1428571428571,91.1351165714286,83.6404564285714,95.7836857142857,0.0008697872,7,2019,29,332.0,329.0,301.0,308.75
2019-07-28,201931,252,252.0,1,22.8311688571429,21.5714285714286,24.0,89.5734492857143,82.788426,96.6516371428571,0.01297444,7,2019,30,247.0,332.0,327.0,290.0
2019-08-04,201932,266,266.0,1,24.7142857142857,23.1428571428571,25.5714285714286,75.0460662857143,67.605364,84.1753851428571,0.37387055,8,2019,31,252.0,247.0,329.0,274.25
2019-08-11,201933,266,266.0,1,23.4025974285714,22.4285714285714,24.5714285714286,85.6511237142857,79.4737835714286,91.9993751428571,0.6292257,8,2019,32,266.0,252.0,332.0,257.75
2019-08-18,201934,371,371.0,1,23.636364,22.5714285714286,25.0,82.8293707142857,75.9318142857143,89.3636551428571,0.9999839,8,2019,33,266.0,266.0,247.0,288.75
2019-08-25,201935,254,254.0,1,23.9610388571429,22.5714285714286,25.0,80.0780542857143,73.2098721428571,88.6009294285714,0.0678853,8,2019,34,371.0,266.0,252.0,289.25
2019-09-01,201936,273,273.0,1,23.4718611428571,22.5714285714286,24.7142857142857,87.5052342857143,80.0755378571429,94.2165942857143,0.09762672,9,2019,35,254.0,371.0,266.0,291.0
2019-09-08,201937,315,315.0,1,25.1093074285714,24.5714285714286,26.0,76.9448825714286,72.0024221428571,80.0227442857143,0.8480139,9,2019,36,273.0,254.0,266.0,303.25
2019-09-15,201938,255,255.0,1,24.7283548571429,23.4285714285714,25.8571428571429,78.9029255714286,72.0618928571429,86.4212814285714,0.12513898,9,2019,37,315.0,273.0,371.0,274.25
2019-09-22,201939,252,252.0,2,24.9567102857143,24.2857142857143,26.1428571428571,77.223625,71.3988927142857,82.1650285714286,0.09382495,9,2019,38,255.0,315.0,254.0,273.75
2019-09-29,201940,269,269.0,2,25.7911254285714,25.0,26.5714285714286,74.5606285714286,69.6092351428571,80.65763,0.49369347,9,2019,39,252.0,255.0,273.0,272.75
2019-10-06,201941,234,234.0,2,25.2932902857143,24.1428571428571,26.0,77.2813305714286,71.4548092857143,85.0562714285714,0.1373168,10,2019,40,269.0,252.0,315.0,252.5
2019-10-13,201942,231,231.0,2,24.6742425714286,23.4285714285714,25.8571428571429,81.7298034285714,74.6878491428571,88.77546,0.1629014,10,2019,41,234.0,269.0,255.0,246.5
