data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
1590883200000,202023,83.0,83,83,83,0.99998325,5.0197735,0,2,261160620202319589,2023-08-20,Recife,0,2.1805568,1653461,24.1428571428571,94.1727864285714,1,1,1,82.7741468571429,67.9171811428571,26.7738094285714,30,60,,,,,4510
1590278400000,202022,45.0,45,45,45,0.919303,2.721564,0,2,261160620202219589,2023-08-20,Recife,0,1.3742726,1653461,24.1428571428571,95.0148128571429,1,0,0,84.1533382857143,69.1297742857143,26.5833331428571,29.7142857142857,25,,,,,4510
1589673600000,202021,30.0,30,30,30,0.54214376,1.814376,0,2,261160620202119589,2023-08-20,Recife,0,1.0276973,1653461,24.5714285714286,93.4920485714286,1,0,0,83.7773802857143,70.908275,26.9226188571429,29.4285714285714,20,,,,,4510
1589068800000,202020,38.0,38,38,38,0.9307293,2.2982097,0,2,261160620202019589,2023-08-20,Recife,0,1.4482237,1653461,24.2857142857143,94.1789042857143,1,0,0,81.8473578571429,70.2940094285714,26.8700978571429,29.4285714285714,13,,,,,4510
1588464000000,202019,26.0,26,26,26,0.52932507,1.5724592,0,2,261160620201919589,2023-08-20,Recife,0,1.0205523,1653461,25.4285714285714,87.4197901428571,1,0,0,74.4694998571429,66.1614085714286,28.2083334285714,30.2857142857143,12,,,,,4510
1587859200000,202018,28.0,28,28,28,0.5935659,1.6934177,0,2,261160620201819589,2023-08-20,Recife,0,1.0658711,1653461,24.7142857142857,91.142973,1,0,0,80.6537485714286,68.5570882857143,27.3154762857143,30.4285714285714,14,,,,,4510
1587254400000,202017,20.0,20,20,20,0.24618095,1.209584,0,2,261160620201719589,2023-08-20,Recife,0,0.81516737,1653461,24.8571428571429,93.5562028571429,1,0,0,83.5591048571429,71.5387094285714,27.0178568571429,29.4285714285714,12,,,,,4510
1586649600000,202016,33.0,33,33,33,0.8941185,1.9958136,0,2,261160620201619589,2023-08-20,Recife,0,1.3930598,1653461,26,87.5762167142857,1,0,0,75.4022687142857,65.1846922857143,28.4523808571429,30.8571428571429,16,,,,,4510
1586044800000,202015,23.0,23,23,23,0.15067656,1.3910216,0,2,261160620201519589,2023-08-20,Recife,0,0.75441366,1653461,26.4285714285714,88.1329931428571,1,0,0,75.13154,65.3345242857143,29.220238,31.2857142857143,11,,,,,4510
1585440000000,202014,20.0,20,20,20,0.000389355,1.209584,0,2,261160620201419589,2023-08-20,Recife,0,0.42625716,1653461,25.1428571428571,93.4612857142857,1,0,0,82.682625,70.3705842857143,27.7450831428571,30.4285714285714,9,,,,,4510
1584835200000,202013,23.0,23,23,23,8.588e-07,1.3910216,0,2,261160620201319589,2023-08-20,Recife,0,0.34205157,1653461,25.2857142857143,90.316955,1,0,0,76.840427,62.7478808571429,28.565476,31.5714285714286,15,,,,,4510
1584230400000,202012,46.0,46,46,46,0.0007796066,2.7820432,0,2,261160620201219589,2023-08-20,Recife,0,0.56549424,1653461,24.8571428571429,91.905425,1,0,0,78.2416611428571,66.8603928571429,27.8393091428571,30.5714285714286,21,,,,,4510
1583625600000,202011,68.0,68,68,68,0.13811563,4.1125855,0,2,261160620201119589,2023-08-20,Recife,0,0.8368586,1653461,26.2857142857143,83.0857447142857,1,0,1,72.6829992857143,64.0831437142857,28.5914502857143,30.5714285714286,37,,,,,4510
1583020800000,202010,94.0,94,94,94,0.93652207,5.685045,0,2,261160620201019589,2023-08-20,Recife,0,1.2655876,1653461,26.8571428571429,84.6964528571429,1,0,1,77.2263885714286,70.1730057142857,28.103896,29.1428571428571,63,,,,,4510
1582416000000,202009,87.0,87,87,87,0.9115339,5.2616906,0,2,261160620200919589,2023-08-20,Recife,0,1.2404597,1653461,26.8571428571429,84.5466217142857,1,0,1,76.962045,72.0194442857143,28.3246751428571,29.1428571428571,39,,,,,4510
1581811200000,202008,65.0,65,65,65,0.45044878,3.931148,0,2,261160620200819589,2023-08-20,Recife,0,0.978576,1653461,26,87.4972432857143,1,0,1,80.1786737142857,74.495355,27.12987,28.4285714285714,37,,,,,4510
1581206400000,202007,76.0,76,76,76,0.8126385,4.5964193,0,2,261160620200719589,2023-08-20,Recife,0,1.1606995,1653461,27.1428571428571,81.20595,1,0,1,75.9332035714286,71.8790888571428,27.9428571428571,28.8571428571429,34,,,,,4510
1580601600000,202006,66.0,66,66,66,0.3528359,3.9916272,0,2,261160620200619589,2023-08-20,Recife,0,0.9375401,1653461,26.8571428571429,83.2595075714286,1,0,1,75.5165358571429,67.9099777142857,28.32971,29.8571428571429,33,,,,,4510
1579996800000,202005,57.0,57,57,57,0.07351838,3.4473145,0,2,261160620200519589,2023-08-20,Recife,0,0.7756233,1653461,27.2857142857143,81.1172932857143,1,0,1,71.9440042857143,64.1697691428571,28.970238,30.8571428571429,24,,,,,4510
1579392000000,202004,75.0,75,75,75,0.7752572,4.53594,0,3,261160620200419589,2023-08-20,Recife,0,1.1355412,1653461,27,83.1012547142857,1,0,1,73.3640978571429,63.6625281428571,28.7321428571429,31,41,,,,,4510
1578787200000,202003,77.0,77,77,77,0.98701984,4.6568985,0,3,261160620200319589,2023-08-20,Recife,0,1.4841013,1653461,27.1428571428571,76.8777031428571,1,1,1,68.2423621428571,59.7940201428571,28.7083331428571,31,47,,,,,4510
1578182400000,202002,80.0,80,80,80,0.99703264,4.838336,0,2,261160620200219589,2023-08-20,Recife,0,1.6324803,1653461,26.8571428571429,78.1847042857143,1,1,1,70.3054285714286,62.31463,28.2630954285714,30,52,,,,,4510
1577577600000,202001,37.0,37,37,37,0.010631216,2.2377305,0,2,261160620200119589,2023-08-20,Recife,0,0.62275416,1653461,26.3333333333333,78.859221,1,0,0,71.304912,63.147401,27.9916666666667,29.8333333333333,33,,,,,4510
1640476800000,202152,2.0,2,2,2,3.9e-09,0.1209584,0,2,261160620215219684,2023-11-23,Recife,40,0.062477406,1653461,26.4285714285714,81.9779095714286,1,0,0,73.4132407142857,64.1806915714286,28.1032605714286,29.8571428571429,2,,,,,13293
1639872000000,202151,9.0,9,9,9,1.632e-06,0.54431283,0,2,261160620215119684,2023-11-23,Recife,53,0.22486357,1653461,26.2857142857143,86.065741,1,0,0,74.092435,63.9256904285714,28.4081262857143,30.1428571428571,7,,,,,13293
1639267200000,202150,48.0,48,48,48,0.6162517,2.9030015,0,2,261160620215019684,2023-11-23,Recife,250,1.0629022,1653461,25,89.1551151428571,1,0,0,74.5876351428571,62.811187,27.7761385714286,29.8571428571429,38,,,,,13293
1638662400000,202149,31.0,31,31,31,0.03359779,1.8748553,0,2,261160620214919684,2023-11-23,Recife,11,0.65925306,1653461,26.2857142857143,83.3598474285714,1,0,0,71.1186682857143,60.232515,28.4296065714286,30.4285714285714,25,,,,,13293
1638057600000,202148,53.0,53,53,53,0.63720787,3.2053976,0,2,261160620214819684,2023-11-23,Recife,15,1.0715342,1653461,26.7142857142857,80.2944054285714,1,0,0,71.4113578571429,61.937779,28.7034162857143,30.7142857142857,36,,,,,13293
1637452800000,202147,47.0,47,47,47,0.18013316,2.8425224,0,2,261160620214719684,2023-11-23,Recife,29,0.83552045,1653461,27,78.780716,1,0,0,70.4514414285714,60.7920681428571,28.6221537142857,30.8571428571429,36,,,,,13293
1636848000000,202146,42.0,42,42,42,0.010471859,2.5401263,0,2,261160620214619684,2023-11-23,Recife,23,0.6385043,1653461,26,84.6685487142857,1,0,0,70.4202388571429,57.1603784285714,28.1535851428571,30.2857142857143,32,,,,,13293
1636243200000,202145,62.0,62,62,62,0.091875084,3.7497106,0,2,261160620214519684,2023-11-23,Recife,11,0.798506,1653461,26.4285714285714,81.6630291428571,1,0,0,71.7132515714286,59.9258251428571,28.23059,30.5714285714286,52,,,,,13293
1635638400000,202144,57.0,57,57,57,0.004662409,3.4473145,0,2,261160620214419684,2023-11-23,Recife,14,0.6469485,1653461,26,81.6527105714286,1,0,0,71.0914798571429,59.3010505714286,28.1283642857143,30.5714285714286,44,,,,,13293
1635033600000,202143,86.0,86,86,86,0.22755,5.2012115,0,2,261160620214319684,2023-11-23,Recife,31,0.8953429,1653461,24.2857142857143,85.8416482857143,1,0,0,70.449054,59.4030874285714,27.3322982857143,29.7142857142857,65,,,,,13293
1634428800000,202142,83.0,83,83,83,0.10735873,5.0197735,0,2,261160620214219684,2023-11-23,Recife,19,0.8323222,1653461,26.1666666666667,81.946808,1,0,0,71.9935318333333,61.1148065,27.8541663333333,30,55,,,,,13293
1633824000000,202141,105.0,105,105,105,0.4861966,6.350316,0,2,261160620214119684,2023-11-23,Recife,33,0.9952502,1653461,25.6,84.8882204,1,0,1,71.888466,63.6824236,27.6286232,29.8,68,,,,,13293
1633219200000,202140,97.0,97,97,97,0.036474418,5.8664823,0,2,261160620214019684,2023-11-23,Recife,15,0.7851264,1653461,25.2,,1,0,1,,,,,67,,,,,13293
1632614400000,202139,101.0,101,101,101,0.0001695752,6.1083994,0,2,261160620213919684,2023-11-23,Recife,24,0.6377111,1653461,24.8,,1,0,1,,,,,71,,,,,13293
1632009600000,202138,111.0,111,111,111,4.697e-07,6.7131915,0,1,261160620213819684,2023-11-23,Recife,31,0.56551903,1653461,24.4,,1,0,1,,,,,83,,,,,13293
1631404800000,202137,152.0,152,152,152,4.28223e-05,9.192839,0,1,261160620213719684,2023-11-23,Recife,35,0.6659297,1653461,24,78.49765,1,0,1,70.28256,61.613747,25.782608,28,100,,,,,13293
1630800000000,202136,220.0,220,220,220,0.038986906,13.305424,0,1,261160620213619684,2023-11-23,Recife,29,0.85106033,1653461,22.5714285714286,83.4532528571429,0,0,1,70.7998578571429,58.292349,24.9950828571429,27.4285714285714,134,,,,,13293
1630195200000,202135,201.0,201,201,201,0.0001458321,12.15632,0,1,261160620213519684,2023-11-23,Recife,35,0.7173,1653461,23.1428571428571,80.0116278571429,1,0,1,71.205398,63.3128535714286,24.6759837142857,26.7142857142857,150,,,,,13293
1629590400000,202134,295.0,295,295,295,0.27174392,17.841364,0,1,261160620213419684,2023-11-23,Recife,49,0.95182234,1653461,22.8571428571429,83.3334811428571,0,0,1,71.4611348571429,62.116575,24.9001037142857,27.1428571428571,166,,,,,13293
1628985600000,202133,256.0,256,256,256,7.69479e-05,15.482676,0,1,261160620213319684,2023-11-23,Recife,69,0.7338825,1653461,20.7142857142857,88.4682328571429,0,0,1,76.3057178571429,62.5568564285714,23.1348342857143,26,172,,,,,13293
1628380800000,202132,310.0,310,310,310,0.0015239734,18.748552,0,1,261160620213219684,2023-11-23,Recife,73,0.7986443,1653461,21.4285714285714,95.7857771428571,0,0,1,84.8702,70.1316201428571,23.7880428571429,27,202,,,,,13293
1627776000000,202131,353.0,353,353,353,0.001981999,21.349157,0,1,261160620213119684,2023-11-23,Recife,54,0.8139402,1653461,21.6666666666667,95.2701616666667,0,0,1,84.7031556666667,72.1286816666667,23.8775253333333,26.8333333333333,252,,,,,13293
1627171200000,202130,390.0,390,390,390,0.0002488689,23.58689,0,1,261160620213019684,2023-11-23,Recife,69,0.7905633,1653461,21.1428571428571,90.8404271428571,0,0,1,77.6521862857143,59.4576785714286,23.9373705714286,26.8571428571429,231,,,,,13293
1626566400000,202129,417.0,417,417,417,4.2411e-06,25.219828,0,4,261160620212919684,2023-11-23,Recife,118,0.7505889,1653461,21.5714285714286,88.650113,0,0,1,75.5088442857143,63.186823,23.8486022857143,26.4285714285714,288,,,,,13293
1625961600000,202128,499.0,499,499,499,0.0004253597,30.179121,0,4,261160620212819684,2023-11-23,Recife,88,0.818102,1653461,21.5714285714286,90.0671514285714,0,0,2,79.219718,68.4589375714286,23.8602488571429,26,387,,,,,13293
1625356800000,202127,562.0,562,562,562,0.0030230696,33.98931,0,4,261160620212719684,2023-11-23,Recife,127,0.85436565,1653461,21.2857142857143,90.0139828571428,0,0,2,76.7723678571429,63.7768242857143,24.0947202857143,27,470,,,,,13293
1624752000000,202126,616.0,616,616,616,0.0013052033,37.255188,0,4,261160620212619684,2023-11-23,Recife,149,0.848267,1653461,21,92.4424371428571,0,0,2,81.3248662857143,67.3001505714286,23.165208,26.4285714285714,530,,,,,13293
1624147200000,202125,666.0,666,666,666,3.8228e-06,40.27915,0,4,261160620212519684,2023-11-23,Recife,94,0.7934419,1653461,20.7142857142857,91.6624885714286,0,0,2,78.1447728571429,61.6717605714286,23.680124,26.8571428571429,584,,,,,13293
1623542400000,202124,671.0,671,671,671,0.0,40.581543,0,4,261160620212419684,2023-11-23,Recife,134,0.71260685,1653461,21.5,92.2143733333333,0,0,2,84.84261,74.9908831666667,23.096619,25.3333333333333,564,,,,,13293
1622937600000,202123,847.0,847,847,847,0.005422747,51.225883,0,4,261160620212319684,2023-11-23,Recife,401,0.88682514,1653461,22,94.06252,0,0,2,80.6582075,69.579135,24.049679,26,650,,,,,13293
1622332800000,202122,1010.0,1010,1010,1010,0.9998261,61.083992,0,4,261160620212219684,2023-11-23,Recife,191,1.1804175,1653461,22,94.08417,0,1,2,84.952505,74.0447275,23.53125,26.5,770,,,,,13293
1621728000000,202121,1011.0,1011,1011,1011,1.0,61.14447,0,4,261160620212119684,2023-11-23,Recife,268,1.4996489,1653461,22.1666666666667,,0,1,2,,,,,677,,,,,13293
1621123200000,202120,923.0,923,923,923,1.0,55.822304,0,3,261160620212019684,2023-11-23,Recife,154,1.8750844,1653461,22.3333333333333,,0,1,2,,,,,632,,,,,13293
1620518400000,202119,672.0,672,672,672,1.0,40.64202,0,3,261160620211919684,2023-11-23,Recife,117,1.8369524,1653461,22.5,,0,1,2,,,,,488,,,,,13293
1619913600000,202118,445.0,445,445,445,1.0,26.913244,0,3,261160620211819684,2023-11-23,Recife,60,1.6003522,1653461,22.6666666666667,,0,1,1,,,,,341,,,,,13293
1619308800000,202117,355.0,355,355,355,1.0,21.470116,0,3,261160620211719684,2023-11-23,Recife,67,1.712355,1653461,22.8333333333333,,0,1,1,,,,,266,,,,,13293
1618704000000,202116,288.0,288,288,288,1.0,17.41801,0,3,261160620211619684,2023-11-23,Recife,45,1.8154799,1653461,23,94.1200933333333,0,1,1,81.24065,68.6411433333333,25.41799,28,212,,,,,13293
1618099200000,202115,182.0,182,182,182,0.99961495,11.007215,0,3,261160620211519684,2023-11-23,Recife,55,1.4739395,1653461,23.5,,1,1,1,,,,,124,,,,,13293
1617494400000,202114,160.0,160,160,160,0.9999737,9.676672,0,3,261160620211419684,2023-11-23,Recife,45,1.6705704,1653461,24,83.39571,1,1,1,70.0000325,60.092214,26.6130955,29,117,,,,,13293
1616889600000,202113,125.0,125,125,125,0.99838966,7.5599003,0,1,261160620211319684,2023-11-23,Recife,35,1.5101794,1653461,22,94.06252,0,1,1,80.335266,65.771194,25.047619,28,95,,,,,13293
1616284800000,202112,86.0,86,86,86,0.6789981,5.2012115,0,1,261160620211219684,2023-11-23,Recife,42,1.0746586,1653461,23,88.59935,0,0,0,77.99321,65.771194,25.541666,28,62,,,,,13293
1615680000000,202111,71.0,71,71,71,0.4615778,4.294023,0,2,261160620211119684,2023-11-23,Recife,28,0.984051,1653461,23.25,82.0419865,1,0,0,70.1769035,62.176715,25.82430525,27.25,47,,,,,13293
1615075200000,202110,94.0,94,94,94,0.99514264,5.685045,0,2,261160620211019684,2023-11-23,Recife,185,1.5182219,1653461,25.5,78.794935,1,0,0,71.8618325,65.8026675,26.558081,27.5,73,,,,,13293
1614470400000,202109,72.0,72,72,72,0.89196444,4.3545027,0,2,261160620210919684,2023-11-23,Recife,33,1.2423009,1653461,23.6666666666667,84.68638,1,0,0,76.9762483333333,67.2214528333333,25.2050213333333,27.1666666666667,49,,,,,13293
1613865600000,202108,56.0,56,56,56,0.38800874,3.3868353,0,2,261160620210819684,2023-11-23,Recife,39,0.9485035,1653461,24.5714285714286,81.7780778571429,1,0,0,73.4604091428571,63.6553845714286,25.9070477142857,28.1428571428571,44,,,,,13293
1613260800000,202107,56.0,56,56,56,0.38581318,3.3868353,0,2,261160620210719684,2023-11-23,Recife,36,0.9475065,1653461,24.8571428571429,81.5451442857143,1,0,0,69.2731524285714,59.3264807142857,26.779762,28.7142857142857,48,,,,,13293
1612656000000,202106,60.0,60,60,60,0.703429,3.628752,0,2,261160620210619684,2023-11-23,Recife,21,1.1047766,1653461,25.2857142857143,78.0018185714286,1,0,0,69.283096,61.0756617142857,26.8581782857143,28.5714285714286,44,,,,,13293
1612051200000,202105,63.0,63,63,63,0.95274454,3.8101897,0,2,261160620210519684,2023-11-23,Recife,53,1.3793497,1653461,25.8571428571429,73.3623792857143,1,0,0,67.1380314285714,59.3737352857143,26.8409091428571,28.4285714285714,51,,,,,13293
1611446400000,202104,57.0,57,57,57,0.9794414,3.4473145,0,2,261160620210419684,2023-11-23,Recife,16,1.5270913,1653461,24.2857142857143,80.8352742857143,1,0,0,70.3648765714286,60.908493,26.2248101428571,28.4285714285714,36,,,,,13293
1610841600000,202103,46.0,46,46,46,0.9757628,2.7820432,0,2,261160620210319684,2023-11-23,Recife,24,1.5822213,1653461,24.5714285714286,79.2549728571429,1,0,0,68.5804434285714,58.3854845714286,26.2397185714286,28.8571428571429,34,,,,,13293
1610236800000,202102,33.0,33,33,33,0.95743567,1.9958136,0,2,261160620210219684,2023-11-23,Recife,24,1.6052732,1653461,24.5714285714286,76.63182,1,0,0,66.442822,55.8835621428571,26.6417184285714,29,22,,,,,13293
1609632000000,202101,39.0,39,39,39,0.9920718,2.3586888,0,2,261160620210119684,2023-11-23,Recife,23,1.8882837,1653461,25,75.3652821428571,1,0,0,66.7845164285714,58.1733211428571,26.7026397142857,28.8571428571429,28,,,,,13293
1671926400000,202252,33.0,33,33,33,0.9994138,1.9958136,0,2,261160620225219733,2024-01-11,Recife,0,2.7737265,1653461,26,77.49065,1,0,0,70.9022553333333,67.1765966666667,27.0126266666667,27.6666666666667,13,,,,,3635
1671321600000,202251,7.0,7,7,7,0.08038283,0.42335442,0,2,261160620225119718,2023-12-27,Recife,0,0.5341118,1653461,24.5,78.597223,1,0,0,66.4560735,56.5893175,27.094552,29.5,14,,,,,3635
1670716800000,202250,8.0,8,8,8,0.13691881,0.4838336,0,2,261160620225019718,2023-12-27,Recife,0,0.62132245,1653461,25.5,79.4981806666667,1,0,0,70.22274,60.9731168333333,27.7270298333333,29.6666666666667,14,,,,,3635
1670112000000,202249,19.0,19,19,19,0.7692283,1.1491048,0,2,261160620224919708,2023-12-17,Recife,0,1.285604,1653461,25.4285714285714,82.9599337142857,1,0,0,72.1709708571429,63.8236468571429,27.2803028571429,29.2857142857143,12,,,,,3635
1669507200000,202248,25.0,25,25,25,0.57940173,1.51198,0,2,261160620224819684,2023-11-23,Recife,0,1.0586482,1653461,25.2857142857143,81.0222294285714,1,0,0,72.5720375714286,64.750912,26.8800725714286,28.7142857142857,13,,,,,3635
1668902400000,202247,10.0,10,10,10,7.91475e-05,0.604792,0,2,261160620224719684,2023-11-23,Recife,0,0.29279548,1653461,24.8571428571429,80.2030891428571,1,0,0,72.1526962857143,64.825027,26.7451814285714,28.2857142857143,8,,,,,3635
1668297600000,202246,26.0,26,26,26,0.006436314,1.5724592,0,2,261160620224619684,2023-11-23,Recife,0,0.5535035,1653461,24.8571428571429,84.4394677142857,1,0,0,73.8024064285714,66.4988294285714,26.8809528571429,28.7142857142857,10,,,,,3635
1667692800000,202245,25.0,25,25,25,0.0004753459,1.51198,0,2,261160620224519684,2023-11-23,Recife,0,0.46432024,1653461,24.1428571428571,88.0233157142857,1,0,0,76.8394465714286,66.775609,26.3732931428571,28.7142857142857,16,,,,,3635
1667088000000,202244,59.0,59,59,59,0.5956517,3.5682728,0,2,261160620224419684,2023-11-23,Recife,0,1.0459404,1653461,25.1428571428571,80.7579097142857,1,0,0,69.5907564285714,59.4672278571429,27.2420635714286,29.4285714285714,26,,,,,3635
1666483200000,202243,52.0,52,52,52,0.31587797,3.1449184,0,2,261160620224319684,2023-11-23,Recife,0,0.91254956,1653461,26,74.7328677142857,1,0,0,69.8300174285714,63.6586497142857,27.0357145714286,28.4285714285714,42,,,,,3635
1665878400000,202242,58.0,58,58,58,0.55829436,3.5077937,0,2,261160620224219684,2023-11-23,Recife,0,1.027695,1653461,25.1428571428571,76.0600907142857,1,0,0,68.9972602857143,60.9925278571429,26.725599,29,43,,,,,3635
1665273600000,202241,59.0,59,59,59,0.551057,3.5682728,0,2,261160620224119684,2023-11-23,Recife,0,1.0239661,1653461,24.7142857142857,82.2923785714286,1,0,0,72.1615535714286,62.4939097142857,26.4761902857143,28.5714285714286,47,,,,,3635
1664668800000,202240,55.0,55,55,55,0.2226568,3.326356,0,2,261160620224019684,2023-11-23,Recife,0,0.8693207,1653461,24.4285714285714,83.0130605714286,1,0,0,72.240313,62.3286965714286,26.4101731428571,28.4285714285714,35,,,,,3635
1664064000000,202239,56.0,56,56,56,0.071724355,3.3868353,0,2,261160620223919684,2023-11-23,Recife,0,0.7723213,1653461,24.2857142857143,75.8722735714286,1,0,0,68.2730994285714,60.2439442857143,26.2770145714286,28.1428571428571,41,,,,,3635
1663459200000,202238,59.0,59,59,59,0.019312093,3.5682728,0,1,261160620223819684,2023-11-23,Recife,0,0.706086,1653461,24.7142857142857,78.5906318571429,1,0,0,71.0353221428571,64.0369602857143,26.1298702857143,27.7142857142857,44,,,,,3635
1662854400000,202237,77.0,77,77,77,0.06742068,4.6568985,0,1,261160620223719684,2023-11-23,Recife,0,0.7968136,1653461,23.5714285714286,80.6621872857143,1,0,0,72.0467227142857,65.5883595714286,25.2738097142857,26.5714285714286,46,,,,,3635
1662249600000,202236,76.0,76,76,76,0.008195914,4.5964193,0,1,261160620223619684,2023-11-23,Recife,3,0.70087624,1653461,22,86.99251,0,0,0,75.448714,63.030527,24.5476191428571,27.2857142857143,63,,,,,3635
1661644800000,202235,104.0,104,104,104,0.10459667,6.289837,0,1,261160620223519684,2023-11-23,Recife,0,0.8464288,1653461,22.1428571428571,86.2999385714286,0,0,1,77.5875134285714,65.8290207142857,24.0905842857143,26.5714285714286,75,,,,,3635
1661040000000,202234,106.0,106,106,106,0.017946834,6.410795,0,1,261160620223419684,2023-11-23,Recife,13,0.76414764,1653461,21.8571428571429,90.1097557142857,0,0,1,78.3433471428571,68.3551411428571,23.8969784285714,26.2857142857143,66,,,,,3635
1660435200000,202233,116.0,116,116,116,0.05742929,7.0155873,0,1,261160620223319684,2023-11-23,Recife,16,0.821375,1653461,23,79.2984501428571,0,0,1,67.9094765714286,58.9063147142857,25.1746337142857,27.4285714285714,71,,,,,3635
1659830400000,202232,150.0,150,150,150,0.9038335,9.07188,0,1,261160620223219684,2023-11-23,Recife,13,1.1691809,1653461,22.5714285714286,88.0177571428571,0,0,1,74.149656,61.327961,25.369048,27.8571428571429,76,,,,,3635
1659225600000,202231,157.0,157,157,157,0.99288356,9.4952345,0,1,261160620223119684,2023-11-23,Recife,10,1.3466005,1653461,23,88.9052357142857,0,1,1,81.8012384285714,72.3383038571429,24.5392857142857,26.2857142857143,87,,,,,3635
1658620800000,202230,122.0,122,122,122,0.70531356,7.3784623,0,1,261160620223019684,2023-11-23,Recife,15,1.0727298,1653461,22.4285714285714,88.5812614285714,0,0,1,78.6481085714286,66.3641712857143,24.5902362857143,27,68,,,,,3635
1658016000000,202229,111.0,111,111,111,0.3953217,6.7131915,0,1,261160620222919684,2023-11-23,Recife,9,0.96535707,1653461,22.2857142857143,91.6812771428571,0,0,1,80.6473641428571,67.9349878571429,24.3710312857143,26.5714285714286,71,,,,,3635
1657411200000,202228,114.0,114,114,114,0.5193316,6.894629,0,1,261160620222819684,2023-11-23,Recife,21,1.00644,1653461,23,93.5539471428571,0,0,1,83.5333894285714,70.6709648571428,24.7661064285714,27.1428571428571,58,,,,,3635
1656806400000,202227,114.0,114,114,114,0.56131583,6.894629,0,1,261160620222719684,2023-11-23,Recife,58,1.0207171,1653461,23.8571428571429,94.1607457142857,1,0,1,81.7897364285714,70.5366282857143,25.6666665714286,27.7142857142857,63,,,,,3635
1656201600000,202226,126.0,126,126,126,0.60673624,7.6203794,0,1,261160620222619684,2023-11-23,Recife,20,1.034954,1653461,22.7142857142857,96.6380142857143,0,0,1,87.0183957142857,71.7343597142857,24.6887252857143,27.4285714285714,83,,,,,3635
1655596800000,202225,90.0,90,90,90,0.0048177387,5.443128,0,1,261160620222519684,2023-11-23,Recife,16,0.70282793,1653461,23,93.7973971428572,0,0,0,81.94087,67.7668914285714,25.3988094285714,28,66,,,,,3635
1654992000000,202224,126.0,126,126,126,0.6931133,7.6203794,0,1,261160620222419684,2023-11-23,Recife,22,1.0666353,1653461,23,94.6212,0,0,1,82.399495,65.7401917142857,25.4821425714286,28.4285714285714,81,,,,,3635
1654387200000,202223,151.0,151,151,151,0.9964544,9.1323595,0,2,261160620222319684,2023-11-23,Recife,25,1.4000728,1653461,23.1428571428571,100,1,1,1,91.0741464285714,78.3546514285714,24.5460881428571,26.8571428571429,91,,,,,3635
1653782400000,202222,109.0,109,109,109,0.574694,6.5922327,0,2,261160620222219684,2023-11-23,Recife,103,1.0259571,1653461,23.4285714285714,100,1,0,1,91.7582875714286,77.6833602857143,25.1191212857143,28,70,,,,,3635
1653177600000,202221,104.0,104,104,104,0.43229303,6.289837,0,2,261160620222119684,2023-11-23,Recife,29,0.9768085,1653461,23.2857142857143,99.1701442857143,1,0,1,88.7982388571429,76.6813922857143,25.0629252857143,27.4285714285714,66,,,,,3635
1652572800000,202220,104.0,104,104,104,0.59106845,6.289837,0,2,261160620222019684,2023-11-23,Recife,20,1.0326498,1653461,24.7142857142857,91.868855,1,0,1,79.4043884285714,63.963705,27.6130954285714,30.8571428571429,75,,,,,3635
1651968000000,202219,115.0,115,115,115,0.95705366,6.955108,0,2,261160620221919684,2023-11-23,Recife,18,1.2712612,1653461,23.7142857142857,96.6684714285714,1,1,1,83.0606888571428,68.4858032857143,26.2152015714286,29.1428571428571,85,,,,,3635
1651363200000,202218,101.0,101,101,101,0.9424527,6.1083994,0,2,261160620221819684,2023-11-23,Recife,47,1.2643775,1653461,24.8571428571429,94.4137851428572,1,0,1,80.0782,69.6147042857143,27.4388522857143,29.7142857142857,71,,,,,3635
1650758400000,202217,93.0,93,93,93,0.93174815,5.6245656,0,2,261160620221719684,2023-11-23,Recife,18,1.2595234,1653461,24.1428571428571,93.3793192857143,1,0,0,77.8765071428571,65.4571765714286,27.1363637142857,29.4285714285714,66,,,,,3635
1650153600000,202216,77.0,77,77,77,0.69580424,4.6568985,0,2,261160620221619684,2023-11-23,Recife,39,1.0877297,1653461,24.5714285714286,93.550643,1,0,0,78.7351707142857,65.1195075714286,27.4909417142857,30,51,,,,,3635
1649548800000,202215,69.0,69,69,69,0.6753306,4.1730647,0,2,261160620221519684,2023-11-23,Recife,35,1.0818802,1653461,24.4285714285714,92.5927457142857,1,0,0,75.61411,61.9372068571429,27.8619048571429,30.5714285714286,47,,,,,3635
1648944000000,202214,78.0,78,78,78,0.97676176,4.7173777,0,2,261160620221419684,2023-11-23,Recife,57,1.4142175,1653461,24.5714285714286,94.3752751428571,1,0,0,79.1889171428571,66.8326537142857,27.3666665714286,29.5714285714286,52,,,,,3635
1648339200000,202213,66.0,66,66,66,0.948563,3.9916272,0,2,261160620221319684,2023-11-23,Recife,36,1.3570764,1653461,25.8571428571429,89.9174022857143,1,0,0,77.3155634285714,66.8158138571429,28.2291804285714,30.2857142857143,39,,,,,3635
1647734400000,202212,48.0,48,48,48,0.72033197,2.9030015,0,2,261160620221219684,2023-11-23,Recife,19,1.1301017,1653461,24.7142857142857,95.9105564285714,1,0,0,83.6295418571429,70.3736808571429,27.0765307142857,30,28,,,,,3635
